sim_id,weight,democratic_house_seats,democratic_aligned_senate_seats,six_state_combo,overall_dem_to_gop_percentile,house_vs_senate_tilt_percentile,conventionality_score
5902,0.00010258073,253,51,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,20.878,93.513,0.958918
5903,0.000062556279,217,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,81.262,38.796,1.375402
5904,0.000102943235,224,50,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,68.187,42.935,0.143383
5905,0.000307901124,230,52,IA-D_TX-D_OH-D_AK-R_ME-R_MI-D,42.988,25.947,-0.093653
5906,0.000148719541,223,47,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,86.231,85.245,0.856617
5907,0.000213539303,241,52,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,27.973,60.339,0
5908,0.000300574475,260,55,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,3.167,64.034,0
5909,0.00001826505,208,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.153,94.679,0
5910,0.000017036006,213,40,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,99.76,99.785,0.559868
5911,0.00001826505,205,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.423,57.318,0
5912,0.000147723404,231,52,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,41.315,28.886,1.466215
5913,0.000019066445,214,48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,88.771,48.463,1.425133
5914,0.000284202395,218,52,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,60.59,5.367,1
5915,0.000110925029,225,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,84.518,88.317,0.815535
5916,0.00055261615,234,52,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,36.491,37.32,-0.049731
5917,0.000007216301,206,48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,93.444,24.204,0.609598
5918,0.000021536762,221,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,91.665,90.752,1.375402
5919,0.000021525073,219,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,92.688,88.133,0.559868
5920,0.000039413476,232,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,56.601,67.488,0.425133
5921,0.00001826505,199,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.963,56.966,0
5922,0.000060942045,219,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,92.688,88.133,0
5923,0.000129656589,218,51,IA-D_TX-R_OH-D_AK-D_ME-D_MI-R,68.726,12.143,-0.856617
5924,0.000122800699,234,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,45.454,56.725,1.466215
5925,0.000222692718,219,49,IA-R_TX-R_OH-D_AK-D_ME-R_MI-R,79.012,45.799,-0.416484
5926,0.00004910187,227,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,82.724,90.984,0.865265
5927,0.000053951849,212,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,90.03,42.043,0.049731
5928,0.000099057787,227,49,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,71.065,69.606,0.865265
5929,0.000057685357,217,49,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,81.262,38.796,-0.950269
5930,0.000108752409,236,52,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,33.773,44.161,0.466215
5931,0.00001826505,199,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.354,72.906,0
5932,0.000046734858,245,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,37.095,91.613,1.425133
5933,0.000017333644,218,47,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,89.775,76.28,0.609598
5934,0.000027691048,212,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,85.9,24.501,1.425133
5935,0.000027691048,215,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,83.282,33.542,1.425133
5936,0.000054814276,231,49,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,66.449,78.879,0.65068
5937,0.0000877439,217,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,90.415,74.068,0
5938,0.000018274969,204,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,97.612,54.311,0.815535
5939,0.0000251663,232,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,83.518,97.731,0.559868
5940,0.000277416543,235,51,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,44.182,59.819,1.416484
5941,0.000009796071,212,52,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,69.017,1.35,0.466215
5942,0.000011140068,230,46,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,85.206,97.125,0.609598
5943,0.000023239585,222,47,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,86.93,83.772,0.65068
5944,0.000026791589,208,51,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,78.498,2.142,0.856617
5945,0.000083825011,212,49,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,85.9,24.501,0.60095
5946,0.000054392912,220,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,83.797,66.676,0.559868
5947,0.000079040149,221,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,77.122,52.339,1.375402
5948,0.000054422449,222,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,82.036,71.927,1.375402
5949,0.000209226801,228,52,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,46.015,20.982,0
5950,0.000017036006,211,45,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,97.358,84.734,0.559868
5951,0.000204231129,234,51,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,45.454,56.725,0.416484
5952,0.00001573489,195,47,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,98.068,13.084,0.60095
5953,0.00001826505,208,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.847,79.501,0
5954,0.000526972073,244,55,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,9.345,17.225,0
5955,0.000003082112,204,51,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,82.641,0.971,-0.34932
5956,0.000186072014,239,53,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,23.945,35.244,1.466215
5957,0.00003324554,203,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,96.527,32.986,0.815535
5958,0.000024077467,228,48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,75.977,84.044,0.609598
5959,0.000068168412,221,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,82.961,69.221,0.049731
5960,0.000033227497,198,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.646,18.938,0
5961,0.001317708741,233,51,IA-R_TX-R_OH-R_AK-D_ME-R_MI-D,47.226,53.5,0.34932
5962,0.000057717026,211,48,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,90.709,38.191,0.60095
5963,0.000027676019,215,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,83.282,33.542,0.609598
5964,0.000033978807,206,48,IA-D_TX-R_OH-R_AK-R_ME-R_MI-R,93.444,24.204,-1
5965,0.000055514038,247,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,52.473,98.503,0.559868
5966,0.000009924848,217,52,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,62.095,4.468,1.425133
5967,0.000060942045,227,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,87.644,95.694,0
5968,0.000079699926,235,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,69.081,93.1,0.049731
5969,0.000156055411,222,52,IA-D_TX-R_OH-D_AK-D_ME-D_MI-D,54.775,9.599,-0.041082
5970,0.000331717425,222,53,IA-D_TX-D_OH-D_AK-R_ME-R_MI-D,46.493,3.77,-0.093653
5971,0.000011736139,202,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,96.802,29.624,0.559868
5972,0.000068031817,233,49,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,63.506,82.543,0.375402
5973,0.000237278078,229,51,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,53.228,39.848,1.416484
5974,0.000071251131,236,42,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.424,99.916,0
5975,0.000268379084,234,55,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,15.824,4.283,0.466215
5976,0.000045807006,232,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,77.601,95.182,1.375402
5977,0.000024174734,215,59,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,12.313,0.001,0.466215
5978,0.0000251663,237,43,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,92.621,99.898,0.559868
5979,0.000021525073,226,40,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,99.149,99.931,0.559868
5980,0.000054814276,237,49,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,57.685,88.778,0.65068
5981,0.000006451318,205,45,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,98.304,73.418,0.559868
5982,0.000079040149,226,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,71.97,67.015,1.375402
5983,0.000046883383,220,49,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,78.061,49.033,0.65068
5984,0.000038840554,217,47,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,90.415,74.068,0.049731
5985,0.000247835772,236,52,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,33.773,44.161,0.958918
5986,0.000017430322,209,49,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,88.203,17.305,-0.440132
5987,0.000123399743,262,52,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,9.089,95.638,0.958918
5988,0.00001826505,196,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.553,64.759,0
5989,0.000108752409,235,52,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,35.134,40.515,0.466215
5990,0.000033227497,203,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,96.527,32.986,0
5991,0.000026976494,226,46,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,88.308,95.107,0.049731
5992,0.000081114856,236,52,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,33.773,44.161,0.425133
5993,0.000208393654,255,53,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,9.658,79.957,1
5994,0.000010828186,197,47,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,97.78,16.634,-0.950269
5995,0.000129708009,259,49,IA-R_TX-R_OH-D_AK-D_ME-R_MI-D,27.528,99.421,0.39905
5996,0.000006451318,200,45,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,98.862,60.185,0.559868
5997,0.00001573489,209,47,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,94.663,51.497,0.60095
5998,0.000034405708,246,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,35.77,92.519,0.425133
5999,0.00001826505,208,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.847,79.501,0
6000,0.000043049238,217,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,86.432,58.272,0.559868
6001,0.000392665554,226,50,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,65.643,49.627,0.856617
6002,0.000017036006,212,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,95.555,76.011,0.559868
6003,0.000048563087,210,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,82.563,9.341,0.65068
6004,0.000117164461,218,53,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,52.415,1.401,0.466215
6005,0.00001826505,203,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.475,90.19,0
6006,0.000163409136,216,48,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,87.157,55.259,0.041082
6007,0.000130289289,222,51,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,63.012,20.367,0.375402
6008,0.000130289289,225,51,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,58.458,28.27,0.375402
6009,0.000048258737,216,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,94.042,83.447,0.815535
6010,0.000048232545,212,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.115,93.445,0
6011,0.000029930607,217,52,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,62.095,4.468,1
6012,0.000290060266,248,52,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,20.008,78.002,1
6013,0.00001826505,196,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.553,64.759,0
6014,0.000215366996,257,54,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,6.136,71.709,0
6015,0.000092966906,227,52,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,47.75,18.431,-0.34932
6016,0.00001985981,228,46,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,86.828,96.246,-0.950269
6017,0.00011957941,241,53,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,21.508,41.208,0.466215
6018,0.000108752409,232,52,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,39.657,32.234,0.466215
6019,0.00001826505,201,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.725,63.041,0
6020,0.000308122779,239,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,23.945,35.244,0
6021,0.000203219804,238,50,IA-R_TX-D_OH-D_AK-R_ME-R_MI-D,48.413,81.042,0.906347
6022,0.000079622594,246,49,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,44.965,96.497,0.416484
6023,0.000088079443,222,47,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,86.93,83.772,0.093653
6024,0.000033710873,227,50,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,63.953,52.895,0.425133
6025,0.000821222098,246,52,IA-R_TX-D_OH-D_AK-D_ME-R_MI-D,22.528,73.588,0.440132
6026,0.000117686501,204,50,IA-R_TX-D_OH-R_AK-R_ME-R_MI-D,87.606,3.506,0.856617
6027,0.000263541532,226,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,40.18,7.603,0
6028,0.000043049238,211,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,90.709,38.191,0.559868
6029,0.000105033079,223,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,61.892,22.827,1.466215
6030,0.000284048148,220,52,IA-R_TX-D_OH-D_AK-D_ME-D_MI-R,57.435,7.425,0.184465
6031,0.00001826505,205,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.304,73.418,0
6032,0.000260505279,238,49,IA-R_TX-R_OH-D_AK-D_ME-R_MI-D,56.26,90.066,0.39905
6033,0.000006451318,207,45,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,97.99,77.864,0.559868
6034,0.000048232545,212,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.555,76.011,0
6035,0.000027691048,215,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,83.282,33.542,1.425133
6036,0.000018396491,213,51,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,73.758,6.113,0.416484
6037,0.000054158167,228,48,IA-R_TX-R_OH-D_AK-D_ME-D_MI-R,75.977,84.044,0.143383
6038,0.000135574446,217,50,IA-D_TX-R_OH-R_AK-D_ME-D_MI-D,75.713,22.482,-0.090813
6039,0.00006742981,231,51,IA-D_TX-R_OH-D_AK-R_ME-D_MI-D,50.341,46.889,0.425133
6040,0.000105054458,214,49,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,84.172,30.408,0.090813
6041,0.000033227497,205,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.995,37.855,0
6042,0.000153417206,256,53,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,9.142,81.754,0
6043,0.0000877439,216,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,91.116,71.537,0
6044,0.000237278078,229,51,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,53.228,39.848,1.416484
6045,0.00001826505,191,41,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.975,89.74,0
6046,0.00001826505,191,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.144,16.298,0
6047,0.00001826505,200,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.862,60.185,0
6048,0.000061143614,268,51,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,9.052,99.149,1.466215
6049,0.0000877439,214,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,92.326,66.224,0
6050,0.000052094891,208,50,IA-R_TX-D_OH-D_AK-R_ME-R_MI-D,84.415,7.287,0.906347
6051,0.000154081489,221,48,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,82.961,69.221,0.815535
6052,0.000053951849,215,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,87.997,51.866,0.049731
6053,0.000040906373,232,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,65.158,80.731,1.425133
6054,0.000010839964,205,46,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,97.423,57.318,0.090813
6055,0.000418537355,237,53,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,26.121,29.389,1
6056,0.000041084124,208,46,IA-R_TX-R_OH-R_AK-D_ME-R_MI-R,96.741,65.718,-0.466215
6057,0.00003915808,218,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,89.775,76.28,0.559868
6058,0.000123829809,232,49,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,65.158,80.731,0.60095
6059,0.00001826505,190,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.566,28.606,0
6060,0.000011736139,194,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,98.214,11.018,0.559868
6061,0.000121798606,259,52,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,10.485,93.658,0
6062,0.00001826505,197,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.125,50.599,0
6063,0.00001826505,205,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.304,73.418,0
6064,0.000046734858,247,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,34.467,93.373,1.425133
6065,0.000069700064,203,50,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,88.264,2.864,0.093653
6066,0.000182355052,232,52,IA-D_TX-R_OH-D_AK-D_ME-D_MI-R,39.657,32.234,-0.856617
6067,0.000010480556,208,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,88.996,15.343,0.609598
6068,0.000015049164,207,48,IA-D_TX-R_OH-D_AK-R_ME-R_MI-D,92.98,26.979,-0.134735
6069,0.000018400209,209,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,83.477,8.063,1.466215
6070,0.000062556279,211,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,86.656,22.218,1.375402
6071,0.000078918021,247,51,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,27.727,86.286,0.466215
6072,0.00001826505,206,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.194,60.509,0
6073,0.000077972246,219,49,IA-D_TX-D_OH-R_AK-R_ME-D_MI-R,79.012,45.799,-0.39905
6074,0.000390970919,229,50,IA-R_TX-D_OH-D_AK-D_ME-R_MI-D,61.4,59.131,0.440132
6075,0.000208393654,268,53,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,4.189,95.771,1
6076,0.000039179344,221,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,87.755,81.864,1.375402
6077,0.000062556279,212,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,85.9,24.501,1.375402
6078,0.00001826505,196,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.553,64.759,0
6079,0.000215366996,251,54,IA-D_TX-D_OH-D_AK-D_ME-D_MI-D,8.71,55.035,0
6080,0.000026656641,253,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,27.602,97.011,1.425133
6081,0.000057642316,223,51,IA-D_TX-R_OH-D_AK-R_ME-D_MI-R,61.892,22.827,-0.390402
6082,0.000264683833,227,53,IA-D_TX-D_OH-R_AK-R_ME-D_MI-D,38.414,8.531,0.416484
6083,0.00001826505,200,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.275,75.338,0
6084,0.000017343057,224,47,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,85.279,86.83,1.425133
6085,0.000027676019,217,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,81.262,38.796,0.609598
6086,0.000045791031,228,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,62.487,56.213,1.425133
6087,0.000117640109,214,47,IA-R_TX-D_OH-R_AK-R_ME-R_MI-R,92.326,66.224,0.041082
6088,0.000054422449,223,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,80.799,74.524,1.375402
6089,0.000271896784,234,50,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,54.135,72.66,0.093653
6090,0.00001826505,193,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.376,37.101,0
6091,0.000208393654,268,53,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,4.189,95.771,1
6092,0.000049777905,216,52,IA-D_TX-D_OH-R_AK-D_ME-D_MI-D,63.307,3.61,-0.049731
6093,0.000027676019,215,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,83.282,33.542,0.609598
6094,0.000046908843,220,49,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,78.061,49.033,1.466215
6095,0.000060942045,223,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.292,99.316,0
6096,0.000034987768,224,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,74.305,61.807,1.425133
6097,0.000223414521,226,54,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,31.829,2.441,1.466215
6098,0.00001826505,192,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.84,69.803,0
6099,0.000130057799,278,54,IA-R_TX-D_OH-D_AK-R_ME-D_MI-D,1.52,97.5,1.466215
6100,0.00001826505,196,43,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,99.734,78.957,0
6101,0.00002184471,206,49,IA-D_TX-R_OH-D_AK-R_ME-R_MI-R,90.207,11.506,-0.950269
6102,0.000053981147,215,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,87.997,51.866,0.865265
6103,0.000079040149,227,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,71.065,69.606,1.375402
6104,0.000072965332,224,48,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,79.743,76.715,1.416484
6105,0.000072925731,221,48,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,82.961,69.221,0.60095
6106,0.000041923746,215,51,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,71.626,8.117,0.909187
6107,0.00028891934,226,50,IA-D_TX-D_OH-R_AK-R_ME-R_MI-R,65.643,49.627,-0.958918
6108,0.00003915808,220,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,88.462,80.147,0.559868
6109,0.000010839964,200,46,IA-R_TX-D_OH-D_AK-R_ME-R_MI-R,98.19,40.915,0.090813
6110,0.000071739421,236,50,IA-R_TX-D_OH-D_AK-R_ME-D_MI-R,51.235,77.321,0.65068
6111,0.00001826505,206,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,97.194,60.509,0
6112,0.000048232545,211,44,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,98.258,92.577,0
6113,0.000062556279,214,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,84.172,30.408,1.375402
6114,0.00003915808,224,47,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,85.279,86.83,0.559868
6115,0.00012042269,238,50,IA-R_TX-R_OH-D_AK-D_ME-D_MI-D,48.413,81.042,0.958918
6116,0.0000877439,216,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,91.116,71.537,0
6117,0.000054392912,229,48,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,75.153,85.494,0.559868
6118,0.000045013282,254,51,IA-D_TX-D_OH-D_AK-R_ME-D_MI-D,19.866,94.148,0.466215
6119,0.00029131751,240,52,IA-R_TX-D_OH-R_AK-R_ME-D_MI-D,29.023,57.14,1.416484
6120,0.000053284975,209,49,IA-R_TX-R_OH-R_AK-D_ME-D_MI-D,88.203,17.305,0.909187
6121,0.000034987768,223,49,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,75.39,58.629,1.425133
6122,0.000007541127,212,46,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,95.555,76.011,0.609598
6123,0.000031692394,214,48,IA-D_TX-R_OH-R_AK-R_ME-D_MI-R,88.771,48.463,-0.440132
6124,0.000053951849,212,48,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,90.03,42.043,0.049731
6125,0.00003324554,203,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,96.527,32.986,0.815535
6126,0.000099057787,224,49,IA-R_TX-R_OH-D_AK-R_ME-R_MI-D,74.305,61.807,0.865265
6127,0.000017036006,212,46,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,95.555,76.011,0.559868
6128,0.000092966906,229,52,IA-D_TX-D_OH-D_AK-R_ME-D_MI-R,44.62,23.11,-0.34932
6129,0.000048232545,211,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,95.873,73.801,0
6130,0.000008085174,207,46,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,96.953,63.371,0.049731
6131,0.000080765778,210,50,IA-D_TX-D_OH-R_AK-R_ME-D_MI-R,82.563,9.341,-0.39905
6132,0.000046734858,243,50,IA-R_TX-R_OH-D_AK-R_ME-D_MI-D,40.44,88.978,1.425133
6133,0.000052500069,223,47,IA-R_TX-D_OH-R_AK-R_ME-D_MI-R,86.231,85.245,0.60095
6134,0.00001826505,207,46,IA-R_TX-R_OH-R_AK-R_ME-R_MI-R,96.953,63.371,0
6135,0.000024077467,225,48,IA-R_TX-R_OH-D_AK-R_ME-D_MI-R,78.665,78.676,0.609598
6136,0.000060975138,218,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,95.452,93.58,0.815535
6137,0.000066743636,202,49,IA-R_TX-R_OH-D_AK-D_ME-R_MI-R,92.602,7.191,-0.416484
6138,0.000079040149,224,49,IA-R_TX-R_OH-R_AK-R_ME-D_MI-D,74.305,61.807,1.375402
6139,0.000165444654,271,52,IA-R_TX-D_OH-D_AK-D_ME-D_MI-D,5.221,98.594,1
6140,0.000008085174,205,46,IA-R_TX-R_OH-D_AK-R_ME-R_MI-R,97.423,57.318,0.049731
6141,0.00003324554,207,47,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,95.351,44.921,0.815535
6142,0.000018274969,207,45,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,97.99,77.864,0.815535
6143,0.000022824715,209,50,IA-D_TX-R_OH-R_AK-R_ME-D_MI-D,83.477,8.063,0.375402
6144,0.000140633344,213,49,IA-R_TX-R_OH-R_AK-D_ME-D_MI-R,85.003,27.287,0.093653
6145,0.000154081489,227,48,IA-R_TX-R_OH-R_AK-R_ME-R_MI-D,76.781,82.242,0.815535
6146,0.000222692718,221,49,IA-R_TX-R_OH-D_AK-D_ME-R_MI-R,77.122,52.339,-0.416484
6147,0.000206803603,230,51,IA-R_TX-R_OH-R_AK-R_ME-D_MI-R,51.724,43.541,0.559868
